continent,date,population,total_cases,new_cases,total_vaccinations,people_vaccinated,total_tests,new_tests,Percentage,year,month,day
Asia,2021-09-27,4678503132.0,75460486.0,142674.0,4080796652.0,1212886512.0,1058637072.0,3051476.0,1.612919428948669,2021,9,27
Asia,2021-09-28,4678503132.0,75600782.0,140296.0,4041420320.0,1178628013.0,1077353321.0,2994221.0,1.6159181658532231,2021,9,28
Asia,2021-09-29,4678503132.0,75752747.0,151965.0,3880440499.0,1083119047.0,1096039893.0,3813130.0,1.6191663201391655,2021,9,29
Asia,2021-09-30,4678503132.0,75913554.0,160807.0,4043043599.0,1203436346.0,1109783700.0,3597801.0,1.622603466496942,2021,9,30
Asia,2021-10-01,4678503132.0,76066533.0,152979.0,3771766550.0,1040852455.0,1037786606.0,3710069.0,1.6258732943817127,2021,10,1
Asia,2021-10-02,4678503132.0,76203001.0,136468.0,3747979680.0,1020587938.0,1081634195.0,3291629.0,1.6287902102445362,2021,10,2
Asia,2021-10-03,4678503132.0,76330550.0,127549.0,4090338712.0,1197122395.0,1054180350.0,2917560.0,1.631516488209973,2021,10,3
Asia,2021-10-04,4678503132.0,76454877.0,124327.0,4147064122.0,1230130865.0,1101770216.0,2807628.0,1.634173897994518,2021,10,4
Asia,2021-10-05,4678503132.0,76586680.0,131803.0,4218574018.0,1269832890.0,1111559319.0,3230823.0,1.6369911024781163,2021,10,5
Asia,2021-10-06,4678503132.0,76751652.0,164972.0,4139357996.0,1210715794.0,1115030927.0,3478744.0,1.6405172730362083,2021,10,6
Asia,2021-10-07,4678503132.0,76884657.0,133005.0,4186192098.0,1238730366.0,1076048167.0,3569766.0,1.6433601694979052,2021,10,7
Asia,2021-10-08,4678503132.0,77018426.0,133769.0,3873753708.0,1083928615.0,1079281145.0,3238641.0,1.6462193959689755,2021,10,8
Asia,2021-10-09,4678503132.0,77139205.0,120802.0,3877783924.0,1079801086.0,1119765936.0,2903145.0,1.648800969531979,2021,10,9
Asia,2021-10-10,4678503132.0,77259352.0,120147.0,4231002808.0,1259596669.0,1122858142.0,3097252.0,1.6513690345008407,2021,10,10
Asia,2021-10-11,4678503132.0,77371554.0,112202.0,4260926581.0,1287635501.0,1120996092.0,2853242.0,1.6537672801968322,2021,10,11
Asia,2021-10-12,4678503132.0,77498862.0,127308.0,4284056038.0,1295522879.0,1113741151.0,3450757.0,1.6564884069420347,2021,10,12
Asia,2021-10-13,4678503132.0,77627033.0,128171.0,4229452085.0,1239039387.0,1142961824.0,3369067.0,1.6592279797580352,2021,10,13
Asia,2021-10-14,4678503132.0,77754450.0,127417.0,4260996057.0,1263564975.0,1146298017.0,3342306.0,1.6619514363082404,2021,10,14
Asia,2021-10-15,4678503132.0,77876466.0,122016.0,3908410513.0,1083151812.0,1093535925.0,2997939.0,1.6645594499518654,2021,10,15
Asia,2021-10-16,4678503132.0,77985659.0,109193.0,4001842643.0,1136711691.0,1071997773.0,2674932.0,1.6668933802051797,2021,10,16
Asia,2021-10-17,4678503132.0,78095503.0,109844.0,4306870115.0,1286930042.0,1115346902.0,2597134.0,1.669241225165434,2021,10,17
Asia,2021-10-18,4678503132.0,78201079.0,105576.0,4355826910.0,1317392429.0,1054228043.0,2400264.0,1.6714978443665172,2021,10,18
Asia,2021-10-19,4678503132.0,78318360.0,117281.0,4326229023.0,1289676094.0,1134935754.0,2709139.0,1.6740046504258705,2021,10,19
Asia,2021-10-20,4678503132.0,78435988.0,117628.0,4361918746.0,1316780457.0,1153940832.0,3198909.0,1.6765188733873868,2021,10,20
Asia,2021-10-21,4678503132.0,78548075.0,112087.0,4445500389.0,1391855640.0,1167477568.0,3144035.0,1.6789146610322288,2021,10,21
Asia,2021-10-22,4678503132.0,78664706.0,116631.0,4038147682.0,1149099053.0,1124217471.0,3021735.0,1.6814075737589993,2021,10,22
Asia,2021-10-23,4678503132.0,78768188.0,103482.0,4311189017.0,1311756765.0,1148649307.0,2843191.0,1.6836194350548104,2021,10,23
Asia,2021-10-24,4678503132.0,78870468.0,102280.0,4265779708.0,1221678708.0,1141896677.0,2774261.0,1.6858056043725225,2021,10,24
Asia,2021-10-25,4678503132.0,78964509.0,94041.0,4464437237.0,1353817699.0,1168700049.0,2642908.0,1.6878156703561655,2021,10,25
Asia,2021-10-26,4678503132.0,79070324.0,105815.0,4270712310.0,1247957092.0,1122992115.0,2845973.0,1.6900773980287676,2021,10,26
Asia,2021-10-27,4678503132.0,79182264.0,111940.0,4368962291.0,1280304610.0,1185583861.0,3011087.0,1.6924700436430102,2021,10,27
Asia,2021-10-28,4678503132.0,79290720.0,108456.0,4491720821.0,1359955663.0,1173035371.0,3093375.0,1.6947882209946121,2021,10,28
Asia,2021-10-29,4678503132.0,79398436.0,107716.0,4210785533.0,1227926996.0,1164097400.0,3108196.0,1.6970905813214274,2021,10,29
Asia,2021-10-30,4678503132.0,79494274.0,95838.0,4129008925.0,1169915769.0,1117418021.0,2615272.0,1.699139057026071,2021,10,30
Asia,2021-10-31,4678503132.0,79609297.0,115023.0,4477321633.0,1318021296.0,1159345072.0,2752372.0,1.701597599785469,2021,10,31
Asia,2021-11-01,4678503132.0,79702159.0,92862.0,4591341132.0,1396761679.0,1184477251.0,2459176.0,1.7035824654012437,2021,11,1
Asia,2021-11-02,4678503132.0,79808738.0,106579.0,4515708784.0,1359413419.0,1135781323.0,2717203.0,1.7058605230832196,2021,11,2
Asia,2021-11-03,4678503132.0,79918483.0,109745.0,4560912169.0,1360075322.0,1201353529.0,2835483.0,1.7082062519820493,2021,11,3
Asia,2021-11-04,4678503132.0,80026010.0,107527.0,4652248193.0,1416847852.0,1188218665.0,2739871.0,1.7105045725552375,2021,11,4
Asia,2021-11-05,4678503132.0,80125567.0,99557.0,4349297475.0,1274463914.0,1179537532.0,2437155.0,1.7126325394966093,2021,11,5
Asia,2021-11-06,4678503132.0,80222193.0,96626.0,4294565951.0,1235177190.0,1196048698.0,2555931.0,1.714697858195214,2021,11,6
Asia,2021-11-07,4678503132.0,80313515.0,91322.0,4619800988.0,1368234026.0,1207531208.0,2629824.0,1.7166498072999474,2021,11,7
Asia,2021-11-08,4678503132.0,80404383.0,90868.0,4695995929.0,1415176095.0,1199324828.0,2953657.0,1.718592052446231,2021,11,8
Asia,2021-11-09,4678503132.0,80504975.0,100592.0,4890815972.0,1516676540.0,1217947115.0,3089568.0,1.7207421418479454,2021,11,9
Asia,2021-11-10,4678503132.0,80607803.0,102828.0,4519790077.0,1300114723.0,1205149357.0,3183116.0,1.7229400243137425,2021,11,10
Asia,2021-11-11,4678503132.0,80704680.0,96877.0,4839135905.0,1511761990.0,1176443413.0,3216488.0,1.7250107079761596,2021,11,11
Asia,2021-11-12,4678503132.0,80800191.0,95511.0,4490354909.0,1311110342.0,1203696261.0,2843039.0,1.7270521942657964,2021,11,12
Asia,2021-11-13,4678503132.0,80886100.0,85909.0,4570131234.0,1344293184.0,1153789254.0,2938378.0,1.7288884439716563,2021,11,13
Asia,2021-11-14,4678503132.0,80968904.0,82804.0,4891367154.0,1480409543.0,1165037680.0,2875588.0,1.7306583262964885,2021,11,14
Asia,2021-11-15,4678503132.0,81053309.0,84405.0,4906804606.0,1481077586.0,1217779639.0,2456844.0,1.732462428968189,2021,11,15
Asia,2021-11-16,4678503132.0,81141268.0,87959.0,4873547901.0,1448781280.0,1199258716.0,2984726.0,1.7343424961075777,2021,11,16
Asia,2021-11-17,4678503132.0,81237209.0,95941.0,4951132232.0,1489674726.0,1174101488.0,2977954.0,1.7363931733710765,2021,11,17
Asia,2021-11-18,4678503132.0,81331403.0,94194.0,4876334689.0,1432691205.0,1229501675.0,2860327.0,1.7384065096314654,2021,11,18
Asia,2021-11-19,4678503132.0,81421547.0,90144.0,4544948933.0,2526075194.0,1224456086.0,3088924.0,1.7403332797426885,2021,11,19
Asia,2021-11-20,4678503132.0,81510033.0,88486.0,4536702026.0,1270794184.0,1166422845.0,2677844.0,1.7422246111686475,2021,11,20
Asia,2021-11-21,4678503132.0,81590472.0,80439.0,4924696576.0,1429268850.0,1241668758.0,2508021.0,1.7439439431372383,2021,11,21
Asia,2021-11-22,4678503132.0,81670236.0,79764.0,4684037821.0,1357696068.0,1181301617.0,2451533.0,1.7456488474143015,2021,11,22
Asia,2021-11-23,4678503132.0,81791351.0,122264.0,4913170005.0,1462906234.0,1238282808.0,2659216.0,1.748237602761532,2021,11,23
Asia,2021-11-24,4678503132.0,81885859.0,94508.0,5003012426.0,1517362045.0,1257708965.0,3240688.0,1.7502576505702763,2021,11,24
Asia,2021-11-25,4678503132.0,81978811.0,92952.0,4894541552.0,1434845503.0,1165622125.0,2727369.0,1.7522444398782546,2021,11,25
Asia,2021-11-26,4678503132.0,82069594.0,90783.0,4767853848.0,1364006775.0,1169411623.0,2688881.0,1.754184868204124,2021,11,26
Asia,2021-11-27,4678503132.0,82157645.0,88051.0,4843941877.0,1389803810.0,1173879124.0,2538342.0,1.7560669017844317,2021,11,27
Asia,2021-11-28,4678503132.0,82236836.0,79191.0,5323781883.0,1606060280.0,1107684305.0,2365356.0,1.7577595585544645,2021,11,28
Asia,2021-11-29,4678503132.0,82317091.0,80255.0,5121732268.0,1531875399.0,1174847614.0,2193127.0,1.7594749576412168,2021,11,29
Asia,2021-11-30,4678503132.0,82407674.0,90583.0,4950974543.0,1370966345.0,1241025416.0,2669051.0,1.7614111110955222,2021,11,30
Asia,2021-12-01,4678503132.0,82499564.0,91890.0,5043286585.0,1435653578.0,1215216926.0,2732736.0,1.7633752008354966,2021,12,1
Asia,2021-12-02,4678503132.0,82586572.0,87008.0,5225977899.0,1587580075.0,1210484824.0,2694900.0,1.7652349409605996,2021,12,2
Asia,2021-12-03,4678503132.0,82668258.0,81686.0,4750471463.0,1300804830.0,1273961880.0,4444940.0,1.7669809267533907,2021,12,3
Asia,2021-12-04,4678503132.0,82743168.0,74910.0,4731152554.0,1284815291.0,1213510447.0,2770561.0,1.7685820798976009,2021,12,4
Asia,2021-12-05,4678503132.0,82830157.0,86989.0,5461888413.0,1633624509.0,1283803620.0,2466809.0,1.7704414139099054,2021,12,5
Asia,2021-12-06,4678503132.0,82905630.0,75473.0,5373594170.0,1568055463.0,1259703064.0,2794158.0,1.7720546008175675,2021,12,6
Asia,2021-12-07,4678503132.0,82993363.0,87733.0,4984307685.0,1395341556.0,1255113527.0,3118520.0,1.773929837352089,2021,12,7
Asia,2021-12-08,4678503132.0,83079508.0,86145.0,5441400248.0,1590845996.0,1278648437.0,3195342.0,1.7757711314063944,2021,12,8
Asia,2021-12-09,4678503132.0,83163352.0,83844.0,5329157699.0,1572725131.0,1234415837.0,3108702.0,1.7775632430633583,2021,12,9
Asia,2021-12-10,4678503132.0,83244157.0,80823.0,5037576318.0,1388578400.0,1207773000.0,2725137.0,1.779290398046911,2021,12,10
Asia,2021-12-11,4678503132.0,83321929.0,77772.0,4967155549.0,1327587582.0,1303368359.0,2779246.0,1.7809527246031989,2021,12,11
Asia,2021-12-12,4678503132.0,83393829.0,71900.0,5402938604.0,1583380445.0,1255077937.0,2656634.0,1.7824895409303747,2021,12,12
Asia,2021-12-13,4678503132.0,83464628.0,70799.0,5270643073.0,1446165097.0,1286836259.0,2269855.0,1.7840028240895918,2021,12,13
Asia,2021-12-14,4678503132.0,83546729.0,82101.0,5464955216.0,1525872583.0,1264015239.0,2671513.0,1.7857576802408774,2021,12,14
Asia,2021-12-15,4678503132.0,83626632.0,79903.0,5449107655.0,1518795301.0,1305711286.0,3072598.0,1.7874655555536776,2021,12,15
Asia,2021-12-16,4678503132.0,83722012.0,95380.0,5293598233.0,1431884860.0,1323622076.0,3242898.0,1.78950424180244,2021,12,16
Asia,2021-12-17,4678503132.0,83789488.0,67476.0,5065204687.0,1343473652.0,1315712222.0,3037912.0,1.790946497970625,2021,12,17
Asia,2021-12-18,4678503132.0,83859404.0,69916.0,5056496813.0,1328336014.0,1324251874.0,3234037.0,1.792440907571888,2021,12,18
Asia,2021-12-19,4678503132.0,83934062.0,74658.0,5347492317.0,1434443283.0,1332839856.0,2841969.0,1.7940366743779281,2021,12,19
Asia,2021-12-20,4678503132.0,84000272.0,66210.0,5424597480.0,1477227849.0,1324483463.0,2644439.0,1.7954518706091143,2021,12,20
Asia,2021-12-21,4678503132.0,84075399.0,75138.0,5343132025.0,1464936842.0,1325379171.0,2956805.0,1.7970576619889715,2021,12,21
Asia,2021-12-22,4678503132.0,84150759.0,75360.0,5393714452.0,1477886185.0,1337455797.0,3168105.0,1.7986684335942003,2021,12,22
Asia,2021-12-23,4678503132.0,84222679.0,71920.0,5434073788.0,1462683784.0,1344129996.0,3166910.0,1.8002056774085322,2021,12,23
Asia,2021-12-24,4678503132.0,84296471.0,73792.0,5400756455.0,1453544981.0,1335900971.0,2959840.0,1.801782934020701,2021,12,24
Asia,2021-12-25,4678503132.0,84366991.0,70520.0,5206132374.0,1341025168.0,1273603983.0,2779280.0,1.803290253734087,2021,12,25
Asia,2021-12-26,4678503132.0,84434406.0,67415.0,5451862300.0,1425900038.0,1255129420.0,2235975.0,1.8047312060664449,2021,12,26
Asia,2021-12-27,4678503132.0,84508939.0,74533.0,5590732633.0,1500227451.0,1344734117.0,2555222.0,1.8063243010777577,2021,12,27
Asia,2021-12-28,4678503132.0,84598402.0,89463.0,5785604245.0,2829613163.0,1241974163.0,2876706.0,1.8082365152513058,2021,12,28
Asia,2021-12-29,4678503132.0,84699477.0,101075.0,5148723172.0,1273081460.0,1333465113.0,2874212.0,1.8103969284678465,2021,12,29
Asia,2021-12-30,4678503132.0,84816953.0,117476.0,5622401734.0,1467167336.0,1335305068.0,3104814.0,1.8129079025269743,2021,12,30
Asia,2021-12-31,4678503132.0,84936560.0,119607.0,5195889555.0,1297065233.0,1296194452.0,3100301.0,1.8154644253426142,2021,12,31
Asia,2022-01-01,4678503132.0,85054535.0,117975.0,4934502217.0,1301410916.0,1335025456.0,2677080.0,1.8179860652062934,2022,1,1
Asia,2022-01-02,4678503132.0,85173899.0,119364.0,5107062607.0,1387683666.0,1336976189.0,2810156.0,1.8205373940529832,2022,1,2
Asia,2022-01-03,4678503132.0,85315769.0,141876.0,5415801780.0,1548934925.0,1355292271.0,2778091.0,1.823569774196744,2022,1,3
Asia,2022-01-04,4678503132.0,85505120.0,189351.0,5182073949.0,1382472293.0,1261730248.0,3486464.0,1.8276170302241022,2022,1,4
Asia,2022-01-05,4678503132.0,85754219.0,249099.0,5461010454.0,1504811611.0,1341925821.0,3636543.0,1.832941361382421,2022,1,5
Asia,2022-01-06,4678503132.0,86056061.0,301842.0,5498840202.0,1500338797.0,1345675748.0,3755389.0,1.8393930402951797,2022,1,6
Asia,2022-01-07,4678503132.0,86374509.0,318448.0,5246783567.0,2692960073.0,1329580055.0,3652300.0,1.846199661793878,2022,1,7
Asia,2022-01-08,4678503132.0,86731686.0,357177.0,5241265136.0,1402459006.0,1383783584.0,3627238.0,1.8538340907965432,2022,1,8
Asia,2022-01-09,4678503132.0,87106090.0,374404.0,5461560830.0,1488607357.0,1375745995.0,3721361.0,1.861836735861354,2022,1,9
Asia,2022-01-10,4678503132.0,87510247.0,404157.0,5722369661.0,1610904159.0,1395229782.0,3704460.0,1.8704753321943486,2022,1,10
Asia,2022-01-11,4678503132.0,87934758.0,424511.0,5783547564.0,1626537777.0,1340500836.0,3876312.0,1.8795489822063884,2022,1,11
Asia,2022-01-12,4678503132.0,88505067.0,570309.0,5791476971.0,1641647933.0,1312826498.0,4319244.0,1.8917389708397014,2022,1,12
Asia,2022-01-13,4678503132.0,89026042.0,520975.0,5882429414.0,1684592250.0,678501312.0,2186445.0,1.9028744769043795,2022,1,13
Asia,2022-01-14,4678503132.0,89557235.0,531193.0,5561249001.0,2859042587.0,1383455809.0,2269700.0,1.91422838615725,2022,1,14
Asia,2022-01-15,4678503132.0,90121117.0,563882.0,5399796239.0,1502761324.0,1395211871.0,3868891.0,1.9262810017928615,2022,1,15
Asia,2022-01-16,4678503132.0,90626323.0,505206.0,5864739463.0,1674362049.0,1322913773.0,3884145.0,1.9370794556090938,2022,1,16
Asia,2022-01-17,4678503132.0,91085804.0,459481.0,6000492226.0,1745871750.0,1416049248.0,3695056.0,1.9469005669140587,2022,1,17
Asia,2022-01-18,4678503132.0,91658433.0,572629.0,6016358624.0,1753193657.0,1393151304.0,4527248.0,1.959140144057512,2022,1,18
Asia,2022-01-19,4678503132.0,92507804.0,849371.0,6041439342.0,1760621516.0,1429099746.0,4911969.0,1.97729490373247,2022,1,19
Asia,2022-01-20,4678503132.0,93222825.0,715021.0,5983901548.0,1728730491.0,1402193177.0,4726491.0,1.9925780184344655,2022,1,20
Asia,2022-01-21,4678503132.0,93942144.0,719319.0,5257226741.0,2666301191.0,1439269064.0,4789874.0,2.007953000126366,2022,1,21
Asia,2022-01-22,4678503132.0,94623085.0,680941.0,5518984535.0,1536057006.0,1422086533.0,4541478.0,2.0225076767138948,2022,1,22
Asia,2022-01-23,4678503132.0,95222958.0,599873.0,5960422933.0,1664804610.0,1389946044.0,4438084.0,2.0353295768617645,2022,1,23
Asia,2022-01-24,4678503132.0,95977454.0,754496.0,6183337191.0,1867341469.0,1454192819.0,4209914.0,2.051456444338659,2022,1,24
Asia,2022-01-25,4678503132.0,96687023.0,709569.0,5827233722.0,1514337836.0,1391064956.0,4514556.0,2.066623026041826,2022,1,25
Asia,2022-01-26,4678503132.0,97439805.0,752782.0,6156086428.0,1662855406.0,1467107222.0,4628273.0,2.0827132578694187,2022,1,26
Asia,2022-01-27,4678503132.0,98141834.0,702029.0,5740296408.0,1526894811.0,1395277123.0,4173845.0,2.0977186769146314,2022,1,27
Asia,2022-01-28,4678503132.0,98821316.0,679482.0,5672437276.0,2822065665.0,1421001472.0,4190886.0,2.1122421683141024,2022,1,28
Asia,2022-01-29,4678503132.0,99492807.0,671491.0,5682234078.0,1562742359.0,1376247153.0,4378216.0,2.126594857220243,2022,1,29
Asia,2022-01-30,4678503132.0,100169895.0,677088.0,5853411709.0,1540041552.0,1479960560.0,3901067.0,2.141067178407096,2022,1,30
Asia,2022-01-31,4678503132.0,100790985.0,621090.0,5843192805.0,1495224224.0,1525963617.0,4365659.0,2.1543425783048082,2022,1,31
Asia,2022-02-01,4678503132.0,101458138.0,667153.0,6165320181.0,1759683890.0,1344139091.0,4270650.0,2.1686025452467304,2022,2,1
Asia,2022-02-02,4678503132.0,102166633.0,708495.0,6209824833.0,1767914597.0,1498946913.0,4367748.0,2.1837461708896,2022,2,2
Asia,2022-02-03,4678503132.0,102856020.0,689387.0,6074944474.0,1759905984.0,1515329943.0,4637285.0,2.198481375303267,2022,2,3
Asia,2022-02-04,4678503132.0,103485523.0,629503.0,5964974237.0,1642366343.0,1459341140.0,4260577.0,2.2119365976733087,2022,2,4
Asia,2022-02-05,4678503132.0,104063261.0,577738.0,5508137355.0,1472654265.0,1402683173.0,4413418.0,2.2242853764108586,2022,2,5
Asia,2022-02-06,4678503132.0,104646804.0,583543.0,6326660225.0,1728741235.0,1434752809.0,4515136.0,2.236758233295546,2022,2,6
Asia,2022-02-07,4678503132.0,105210198.0,563394.0,6478408599.0,3003592448.0,1529934907.0,4332610.0,2.2488004182445422,2022,2,7
Asia,2022-02-08,4678503132.0,105844700.0,634502.0,6492862088.0,1791005593.0,1349633190.0,4522061.0,2.262362491029321,2022,2,8
Asia,2022-02-09,4678503132.0,106482205.0,637505.0,6533528385.0,1800601073.0,1373994808.0,4974239.0,2.2759887510106296,2022,2,9
Asia,2022-02-10,4678503132.0,107085045.0,602840.0,6289402663.0,1684338785.0,1514620505.0,4637351.0,2.288874068878148,2022,2,10
Asia,2022-02-11,4678503132.0,107662417.0,577372.0,5816501897.0,1581139562.0,1395376405.0,4618791.0,2.3012150246007357,2022,2,11
Asia,2022-02-12,4678503132.0,108173327.0,510910.0,6156247637.0,1586636399.0,1386836792.0,4298605.0,2.3121353977539667,2022,2,12
Asia,2022-02-13,4678503132.0,108671335.0,498008.0,6694431834.0,1859050039.0,1397927536.0,4015660.0,2.322779998942619,2022,2,13
Asia,2022-02-14,4678503132.0,109155592.0,484257.0,6559267297.0,1736388062.0,1561652514.0,3761558.0,2.3331306813369044,2022,2,14
Asia,2022-02-15,4678503132.0,109740621.0,585029.0,6235927469.0,1613675237.0,1382824819.0,4364714.0,2.3456353005173107,2022,2,15
Asia,2022-02-16,4678503132.0,110336340.0,595719.0,6420499836.0,1722962464.0,1557040817.0,4385774.0,2.358368411582801,2022,2,16
Asia,2022-02-17,4678503132.0,110944541.0,608201.0,6246638275.0,1548877993.0,1372928569.0,4250522.0,2.3713683173825864,2022,2,17
Asia,2022-02-18,4678503132.0,111508677.0,564136.0,6154239455.0,2862050879.0,1560258821.0,4375398.0,2.3834263621050837,2022,2,18
Asia,2022-02-19,4678503132.0,112063599.0,554922.0,6436672882.0,1645372813.0,1367636517.0,4045540.0,2.3952874634946384,2022,2,19
Asia,2022-02-20,4678503132.0,112564302.0,500703.0,6515566573.0,1653948347.0,1407390245.0,3656291.0,2.405989668577612,2022,2,20
Asia,2022-02-21,4678503132.0,113048170.0,483868.0,6838891271.0,1764601022.0,1588753405.0,3559964.0,2.416332036346706,2022,2,21
Asia,2022-02-22,4678503132.0,113672557.0,624387.0,6511953061.0,1664097958.0,1585708704.0,4521307.0,2.429677907502147,2022,2,22
Asia,2022-02-23,4678503132.0,114333381.0,660824.0,6331404456.0,1538563514.0,1527086144.0,4333925.0,2.4438025961334335,2022,2,23
Asia,2022-02-24,4678503132.0,114937645.0,604264.0,6417378761.0,1641580181.0,1548524523.0,4355081.0,2.456718351086486,2022,2,24
Asia,2022-02-25,4678503132.0,115526529.0,588884.0,6356882966.0,2809141766.0,834726903.0,3205124.0,2.4693053684162845,2022,2,25
Asia,2022-02-26,4678503132.0,116168193.0,641664.0,6295933307.0,1511019778.0,1606868552.0,2966552.0,2.483020524351762,2022,2,26
Asia,2022-02-27,4678503132.0,116733970.0,565777.0,6515995483.0,1608867331.0,1591828459.0,3548861.0,2.49511364439544,2022,2,27
Asia,2022-02-28,4678503132.0,117295378.0,561408.0,7039354986.0,1973425627.0,1630629292.0,3320060.0,2.5071133798698075,2022,2,28
Asia,2022-03-01,4678503132.0,117988189.0,692811.0,6583035361.0,1742172294.0,1607961991.0,4139822.0,2.521921770084646,2022,3,1
Asia,2022-03-02,4678503132.0,118703913.0,715724.0,6800556518.0,1829885810.0,1606237853.0,3686359.0,2.5372199109601876,2022,3,2
Asia,2022-03-03,4678503132.0,119496178.0,792265.0,6314388953.0,1595421041.0,1516237112.0,3676398.0,2.5541540665575426,2022,3,3
Asia,2022-03-04,4678503132.0,120240857.0,744679.0,5997915954.0,1440967938.0,1551341519.0,3547240.0,2.5700711019637295,2022,3,4
Asia,2022-03-05,4678503132.0,120958705.0,717848.0,6548804862.0,1724112546.0,1590443398.0,3520009.0,2.585414641975279,2022,3,5
